UID Route,OD Pair Name,Departure,Arrival,Num. of Flights,Cruise Time (min),Total Taxi/Idle (min),Fuel Consumption (kg/pax/mi),CO2 (kg/pax/mi),HC (kg/pax/mi),CO (kg/pax/mi),NOx (kg/pax/mi),NOx Dep Airport (kg/pax/mi),NOx Arr Airport (kg/pax/mi),PM (kg/pax/mi),PM Dep Airport (kg/pax/mi),PM Arr Airport (kg/pax/mi),Pax,Distance (mi),True Dist (mi),Dep Lat,Dep Lon,Arr Lat,Arr Lon,Route Type,Common A/C Type,CO2 Community,Upper/Lower Half,Speed Ratio,Freq. Alice Equivalent,Freq. ZA Equivalent,Flight Hr. Coef,Num. Jet AC,EA EF (kg CO2 eq),ZA EF (kg CO2 eq)
APCBUR,APCBUR,APC,BUR,13,45.02307692,16.42307692,0.602458327,1.898640651,0.00022637099999999998,0.004159595,0.008272005,0.0008498830000000001,0.000226811,5.8399999999999997e-05,1.24e-06,9.15e-08,8.538461538,352.8614606,352.8614606,38.2132,-122.280998,34.20069885,-118.35900120000001,Intra-CA,C680,24.68232846,1,2.090909090909091,13.0,13.0,0.0006525679875151515,0.003279740740514815,0.0436,0.9828583332999999
BURAPC,APCBUR,BUR,APC,20,49.2,18.5,0.6619277370000001,2.086048777,0.00022670900000000001,0.004738333,0.009143122,0.000914158,0.000253312,6.759999999999999e-05,1.05e-06,1.0900000000000001e-07,8.8,352.8614606,352.8614606,34.20069885,-118.35900120000001,38.2132,-122.280998,Intra-CA,C680,41.72097555,1,2.090909090909091,20.0,20.0,0.0007126262626262626,0.005513703703703704,0.4268,10.67610304
LASAPC,APCLAS,LAS,APC,22,60.28181818,21.18181818,0.617314367,1.94502605,0.000643294,0.0035419490000000004,0.007364997,0.001970319,0.00037231,0.00011642299999999999,2.47e-06,2.91e-07,10.04545455,338.0024811,419.9895309331491,36.08010101,-115.15200039999999,38.2132,-122.280998,Domestic Out-of-CA,C750,42.79057309,1,2.4,44.0,22.0,0.0009597676767333334,0.007424981481255556,0.547,11.4239039
APCLAX,APCLAX,APC,LAX,18,49.32222222,23.22222222,0.663920132,2.092507566,0.00020731099999999998,0.004293293,0.008707486,0.00102157,0.000291135,7.829999999999999e-05,4.78e-07,8.119999999999999e-08,9.833333332999999,365.5560348,365.5560348,38.2132,-122.280998,33.94250107,-118.40799709999999,Intra-CA,C680,37.66513619,1,2.090909090909091,36.0,18.0,0.0007402805835757574,0.0049824259257,0.0436,0.9828583332999999
LAXAPC,APCLAX,LAX,APC,36,51.71111111,20.27777778,0.539266984,1.699770622,0.000485935,0.004543213,0.006759018,0.001119737,0.000260267,6.78e-05,1.73e-06,1.91e-07,11.46502432,365.5560348,365.5560348,33.94250107,-118.40799709999999,38.2132,-122.280998,Intra-CA,C680,61.19174238,1,2.090909090909091,72.0,36.0,0.0007516722783383837,0.0104328148146,0.3211,8.998573784
APCOAK,APCOAK,APC,OAK,19,8.889473684,18.71052632,2.064179968,6.512385105,0.0016659429999999998,0.021221151,0.023646525,0.009235766999999999,0.002472335,0.00010981700000000001,1.49e-05,1.82e-06,9.157894737000001,34.08410307,34.08410307,38.2132,-122.280998,37.721298,-122.221001,Intra-CA,C680,123.735317,1,2.090909090909091,19.0,19.0,0.0002455422647737374,0.0009833888888740741,0.0436,0.9828583332999999
OAKAPC,APCOAK,OAK,APC,56,6.0642857139999995,16.96428571,2.091799317,6.603469334,0.0064418290000000005,0.028379036,0.027309464,0.016311416000000002,0.00335992,0.00010154,1.9699999999999998e-05,2.2e-06,9.035714286000001,34.08410307,34.08410307,37.721298,-122.221001,38.2132,-122.280998,Intra-CA,C680,369.7942827,1,2.090909090909091,56.0,56.0,0.0002030230879959596,0.002010407407296296,0.0436,0.9828583332999999
SANAPC,APCSAN,SAN,APC,26,65.25384615,20.03846154,0.5989544410000001,1.887465824,0.00018233099999999999,0.00379404,0.008156719,0.000657279,0.000179492,6.87e-05,1.07e-06,1.1e-07,8.615384615,474.30254169999995,474.30254169999995,32.73360062,-117.1900024,38.2132,-122.280998,Intra-CA,C680,49.07411143,1,2.090909090909091,26.0,26.0,0.0009076573426212121,0.009490407406855556,0.2097,5.432096276
APCSFO,APCSFO,APC,SFO,27,13.32222222,19.83333333,2.4317692859999998,7.670962726,0.00736914,0.032759601,0.033079408,0.013631987,0.003041045,0.00015206,1.89e-05,2.28e-06,8.666666667000001,41.30204309,41.30204309,38.2132,-122.280998,37.61899948,-122.375,Intra-CA,C680,207.1159936,1,2.090909090909091,27.0,27.0,0.0003032716048939394,0.002065166666325,0.0436,0.9828583332999999
SFOAPC,APCSFO,SFO,APC,72,6.933333332999999,22.77777778,1.702127254,5.371785761,0.0020110939999999997,0.019521699,0.020029371,0.009383163,0.002262039,8.56e-05,1.3300000000000001e-05,1.42e-06,9.0,41.30204309,41.30204309,37.61899948,-122.375,38.2132,-122.280998,Intra-CA,C680,386.7685748,1,2.090909090909091,72.0,72.0,0.00024541526375707073,0.0029711851850666663,0.024,0.7128
APCSJC,APCSJC,APC,SJC,43,17.44883721,17.01162791,1.713916725,5.40429931,0.001186591,0.014649545,0.022221689,0.0064686890000000006,0.0015534129999999998,0.000129179,6.09e-06,7.079999999999999e-07,9.465116279,61.74639319,61.74639319,38.2132,-122.280998,37.362598,-121.929001,Intra-CA,C680,232.38487039999998,1,2.090909090909091,43.0,43.0,0.00033553089032323236,0.0042635370372157404,0.0436,0.9828583332999999
SJCAPC,APCSJC,SJC,APC,50,13.14,17.82,1.364586607,4.303067619,0.001015646,0.012883483999999999,0.017261639,0.005100953,0.0013458720000000001,7.37e-05,3.27e-06,3.35e-07,8.96,61.74639319,61.74639319,37.362598,-121.929001,38.2132,-122.280998,Intra-CA,C680,215.153381,1,2.090909090909091,50.0,50.0,0.00028996969696969696,0.0037644444444444453,0.0436,0.9828583332999999
APCSNA,APCSNA,APC,SNA,58,57.92758621,18.56896552,0.7018190129999999,2.212657632,0.002909507,0.008023935,0.008700453,0.002415837,0.000386842,8.79e-05,5.22e-06,5.54e-07,9.051724137999999,398.7366369,398.7366369,38.2132,-122.280998,33.67570114,-117.86799620000001,Intra-CA,C680,128.3341426,1,2.090909090909091,58.0,58.0,0.0008143904563383838,0.01880233333434815,0.0436,0.9828583332999999
SNAAPC,APCSNA,SNA,APC,44,57.19090909,18.36363636,0.6830259390000001,2.153416221,0.002615496,0.007741001,0.008482254,0.0023215889999999998,0.000375823,8.2e-05,4.78e-06,5.079999999999999e-07,9.045454545,398.7366369,398.7366369,33.67570114,-117.86799620000001,38.2132,-122.280998,Intra-CA,C680,94.75031373,1,2.090909090909091,44.0,44.0,0.0008046923782979798,0.014082925925688886,0.1298,3.7754140539999996
APCVNY,APCVNY,APC,VNY,63,45.25873016,17.91269841,0.629974543,1.985805803,0.000609829,0.0045929890000000004,0.007464608,0.001393577,0.000298947,7.44e-05,1.45e-06,1.68e-07,10.31746032,347.86332519999996,347.86332519999996,38.2132,-122.280998,34.20980072,-118.4899979,Intra-CA,C680,125.1057656,1,2.090909090909091,126.0,63.0,0.000663581048580808,0.015985296296725,0.0436,0.9828583332999999
VNYAPC,APCVNY,VNY,APC,66,47.37272727,18.01515152,0.664264702,2.093664339,0.00038854,0.004505197,0.007906123000000001,0.001231238,0.00028613,9.059999999999999e-05,1.07e-06,1.29e-07,10.62121212,347.86332519999996,347.86332519999996,34.20980072,-118.4899979,38.2132,-122.280998,Intra-CA,C680,138.18184630000002,1,2.090909090909091,132.0,66.0,0.0006887067646111112,0.01752225925828889,0.3211,8.998573784
BFLVNY,BFLVNY,BFL,VNY,18,18.71111111,19.22222222,1.1807908759999999,3.723574202,0.00045316199999999996,0.009138225,0.012716706999999999,0.0038220759999999998,0.0009037930000000001,7.890000000000001e-05,2.7e-06,3.0399999999999997e-07,11.88888889,90.30792983,90.30792983,35.43360138,-119.0569992,34.20980072,-118.4899979,Intra-CA,G400,67.02433564,1,2.1522727272727273,36.0,18.0,0.000368853535327904,0.0019146481480333336,0.0436,0.9828583332999999
VNYBFL,BFLVNY,VNY,BFL,15,16.43333333,17.56666667,1.035968895,3.267940124,0.0009623260000000001,0.009538154,0.010815834,0.004371812,0.000943996,6.07e-05,4.09e-06,4.5700000000000003e-07,12.13333333,90.30792983,90.30792983,34.20980072,-118.4899979,35.43360138,-119.0569992,Intra-CA,G400,49.01910186,1,2.1522727272727273,30.0,15.0,0.0003324204545241162,0.0014034259256527778,0.3211,8.998573784
BURLAX,BURLAX,BUR,LAX,88,4.395454545,24.93181818,1.297377813,4.0960445519999995,0.002762133,0.015328788999999999,0.018214738,0.010242855,0.002372881,5.6399999999999995e-05,2.12e-05,3.1e-06,43.47727273,18.01675569,18.01675569,34.20069885,-118.35900120000001,33.94250107,-118.40799709999999,Intra-CA,C680,360.4519205,1,2.090909090909091,440.0,264.0,0.00022790174470454545,0.0024082592590222223,0.4268,10.67610304
LAXBUR,BURLAX,LAX,BUR,154,3.957142857,21.04545455,1.0847309920000001,3.424392262,0.001897159,0.01085544,0.016935191000000002,0.00999688,0.00168521,4.7499999999999996e-05,1.91e-05,1.8e-06,53.52727273,18.01675569,18.01675569,33.94250107,-118.40799709999999,34.20069885,-118.35900120000001,Intra-CA,C680,527.3564083000001,1,2.090909090909091,924.0,616.0,0.00020121933624292926,0.003784037036979629,0.3211,8.998573784
BURLGB,BURLGB,BUR,LGB,15,9.766666667,17.56666667,0.45166865799999995,1.424832655,0.000195305,0.002802965,0.006309809,0.0024177129999999997,0.000517388,2.0600000000000003e-05,3.56e-06,6.520000000000001e-07,85.19999999,28.94859724,28.94859724,34.20069885,-118.35900120000001,33.81769943,-118.15200039999999,Intra-CA,CL700RJ,21.37248982,1,2.0318181818181817,150.0,90.0,0.00024617087544315653,0.0008478703704027777,0.4268,10.67610304
LGBBUR,BURLGB,LGB,BUR,27,6.988888889,17.09259259,0.43791362100000003,1.3819862509999998,0.000267011,0.003050241,0.005957631,0.002754493,0.000650038,1.86e-05,4.62e-06,7.55e-07,84.59259259,28.94859724,28.94859724,33.81769943,-118.15200039999999,34.20069885,-118.35900120000001,Intra-CA,CL700RJ,37.31362878,1,2.0318181818181817,270.0,162.0,0.00021218191169654037,0.0011083148148249998,0.1298,3.7754140539999996
BURMRY,BURMRY,BUR,MRY,21,36.57619048,16.73809524,0.606098286,1.9108198369999998,0.000900607,0.005031715,0.007345821,0.001640843,0.00030450700000000003,4.47e-05,2.5e-06,2.4e-07,10.68257476,256.3722483,256.3722483,34.20069885,-118.35900120000001,36.587001799999996,-121.84300230000001,Intra-CA,G400,40.12721657,1,2.1522727272727273,42.0,21.0,0.0005686668470979798,0.004313185185633334,0.4268,10.67610304
MRYBUR,BURMRY,MRY,BUR,14,35.52857143,17.35714286,0.733574253,2.313328783,0.0014579329999999998,0.007546866,0.007935565,0.002669886,0.00043669900000000003,6.809999999999999e-05,4.21e-06,4.21e-07,10.42857143,256.3722483,256.3722483,36.587001799999996,-121.84300230000001,34.20069885,-118.35900120000001,Intra-CA,G400,32.38660297,1,2.1522727272727273,28.0,14.0,0.0005595795454875,0.0027947777778925924,0.0436,0.9828583332999999
BURONT,BURONT,BUR,ONT,36,10.01666667,17.86111111,0.630482962,1.988572613,0.00121756,0.0050161120000000005,0.01143289,0.004202020999999999,0.0006998960000000001,3.74e-05,6.62e-06,1.09e-06,81.90268875,44.57771219,44.57771219,34.20069885,-118.35900120000001,34.05599976,-117.60099790000001,Intra-CA,A306,71.58861406,1,2.0454545454545454,360.0,216.0,0.0002513874860025252,0.002085870371033333,0.4268,10.67610304
ONTBUR,BURONT,ONT,BUR,31,11.5516129,13.66129032,0.413024204,1.302853639,0.000280875,0.002442847,0.00694589,0.002920157,0.00050139,2.8899999999999998e-05,7.6e-06,2.9e-07,79.14309347,44.57771219,44.57771219,34.05599976,-117.60099790000001,34.20069885,-118.35900120000001,Intra-CA,A306,40.3884628,1,2.0454545454545454,279.0,186.0,0.00024549771907575755,0.0020484629624000004,0.1298,3.7754140539999996
BURPSP,BURPSP,BUR,PSP,14,21.52857143,16.42857143,0.552266622,1.741109305,0.000227027,0.0040412009999999995,0.006680856999999999,0.001433955,0.000404776,4.23e-05,1.69e-06,1.6300000000000002e-07,19.71428571,109.3260726,109.3260726,34.20069885,-118.35900120000001,33.82970047,-116.50700379999999,Intra-CA,C680,24.37553027,1,2.090909090909091,42.0,28.0,0.00037968253970707076,0.0017046851852981482,0.4268,10.67610304
BURSAN,BURSAN,BUR,SAN,54,27.1,16.57407407,0.445619427,1.404745711,0.000440539,0.0029181420000000003,0.006749603000000001,0.001517933,0.000272006,3.63e-05,3.19e-06,1.54e-07,33.11111111,121.58062759999999,121.58062759999999,34.20069885,-118.35900120000001,32.73360062,-117.1900024,Intra-CA,C750,75.8562684,1,2.4,216.0,162.0,0.0004917448559444445,0.008247370370350001,0.4268,10.67610304
SANBUR,BURSAN,SAN,BUR,60,23.06666667,17.4,0.38792413,1.223292298,0.0006631060000000001,0.003305928,0.00510485,0.001598337,0.000278233,2.72e-05,3.09e-06,2.03e-07,30.63333333,121.58062759999999,121.58062759999999,32.73360062,-117.1900024,34.20069885,-118.35900120000001,Intra-CA,C750,73.39753786,1,2.4,240.0,180.0,0.00044255555559999995,0.00782388889,0.2097,5.432096276
BURSBA,BURSBA,BUR,SBA,16,15.5375,18.8125,0.646258443,2.038381266,0.000389817,0.004941905,0.007289575,0.0021208760000000003,0.0006005930000000001,3.69e-05,4.28e-06,4.0700000000000003e-07,18.6875,86.11683045,86.11683045,34.20069885,-118.35900120000001,34.42620087,-119.8399963,Intra-CA,CL600RJ,32.61410025,1,1.9272727272727272,48.0,32.0,0.0003092083333333333,0.0014192037037037038,0.4268,10.67610304
SBABUR,BURSBA,SBA,BUR,15,14.56666667,17.76666667,0.99580395,3.141044828,0.000741405,0.00848264,0.010436741,0.0032855379999999997,0.000771404,6.8e-05,1.06e-05,1.05e-06,9.7,86.11683045,86.11683045,34.42620087,-119.8399963,34.20069885,-118.35900120000001,Intra-CA,CL600RJ,47.11567242,1,1.9272727272727272,30.0,15.0,0.0002930033670575757,0.0012481481484305555,0.0436,0.9828583332999999
